"","DP","DPNOM","DPMP","MPIO","pop10","hommun10","hrate10","sur10","pop11","hommun11","hrate11","sur11","pop12","hommun12","hrate12","sur12","pop13","hommun13","hrate13","sur13","pop14","hommun14","hrate14","sur14","pop15","hommun15","hrate15","sur15","pop16","hommun16","hrate16","sur16","pop17","hommun17","hrate17","sur17","pop18","hommun18","hrate18","sur18"
"637",41,"Huila",41799000,"Tello",13840,5,3.61271676300578,9996.38728323699,13907,3,2.15718702811534,9997.84281297188,13970,4,2.86327845382963,9997.13672154617,14047,2,1.42379155691607,9998.57620844308,14118,5,3.54157812721349,9996.45842187279,14195,0,0,10000,14273,4,2.80249421985567,9997.19750578014,14358,5,3.4823791614431,9996.51762083856,14448,1,0.692137320044297,9999.30786267996
"638",41,"Huila",41801000,"Teruel",8483,2,2.35765648944949,9997.64234351055,8537,3,3.51411502869861,9996.4858849713,8595,1,1.16346713205352,9998.83653286795,8651,8,9.24748583978731,9990.75251416021,8691,6,6.90369347600967,9993.09630652399,8744,3,3.43092406221409,9996.56907593779,8787,3,3.41413451689997,9996.5858654831,8838,1,1.13147770988912,9998.86852229011,8876,2,2.25326723749437,9997.74673276251
"639",41,"Huila",41807000,"Timaná",20157,2,0.992211142531131,9999.00778885747,20185,5,2.4770869457518,9997.52291305425,20217,2,0.98926645892071,9999.01073354108,20245,8,3.95159298592245,9996.04840701408,20282,5,2.46524011438714,9997.53475988561,20319,5,2.46075102121167,9997.53924897879,20350,3,1.47420147420147,9998.5257985258,20386,4,1.9621308741293,9998.03786912587,20423,4,1.95857611516428,9998.04142388484
"640",41,"Huila",41872000,"Villavieja",7338,0,0,10000,7329,2,2.72888525037522,9997.27111474962,7329,0,0,10000,7327,0,0,10000,7316,1,1.36686714051394,9998.63313285949,7312,0,0,10000,7315,1,1.36705399863295,9998.63294600137,7308,1,1.36836343732895,9998.63163656267,7307,1,1.36855070480361,9998.6314492952
"641",41,"Huila",41885000,"Yaguará",8365,1,1.19545726240287,9998.8045427376,8480,2,2.35849056603774,9997.64150943396,8597,2,2.3263929277655,9997.67360707223,8716,2,2.29463056447912,9997.70536943552,8832,0,0,10000,8949,1,1.11744328975305,9998.88255671025,9064,0,0,10000,9176,0,0,10000,9294,1,1.07596298687325,9998.92403701313
"642",44,"La Guajira",44001000,"Riohacha",213091,100,4.69283076244421,9995.30716923756,222354,79,3.55289313437132,9996.44710686563,231653,77,3.32393709556967,9996.67606290443,240951,46,1.90910185058373,9998.09089814942,250236,58,2.3178119854857,9997.68218801451,259492,52,2.00391534228416,9997.99608465772,268712,58,2.15844472892911,9997.84155527107,277868,56,2.01534541580895,9997.98465458419,286973,63,2.19532848037969,9997.80467151962
"643",44,"La Guajira",44035000,"Albania",23897,9,3.76616311670921,9996.23383688329,24468,2,0.817394147457904,9999.18260585254,25018,2,0.799424414421616,9999.20057558558,25566,5,1.95572244387077,9998.04427755613,26097,4,1.53274322719086,9998.46725677281,26606,7,2.63098549199429,9997.36901450801,27102,2,0.737952918603793,9999.2620470814,27589,7,2.53724310413571,9997.46275689586,28044,4,1.42633005277421,9998.57366994723
"644",44,"La Guajira",44078000,"Barrancas",30610,7,2.28683436785364,9997.71316563215,31436,7,2.22674640539509,9997.77325359461,32254,6,1.86023438953308,9998.13976561047,33060,14,4.23472474289171,9995.76527525711,33849,1,0.29542970250229,9999.7045702975,34619,8,2.31086975360351,9997.6891302464,35393,7,1.97779221880033,9998.0222077812,36134,1,0.27674766148226,9999.72325233852,36862,10,2.71282079105854,9997.28717920894
"645",44,"La Guajira",44090000,"Dibulla",27146,18,6.63081116923304,9993.36918883077,28292,12,4.24148169093737,9995.75851830906,29446,35,11.8861645045167,9988.11383549548,30614,18,5.8796628993271,9994.12033710067,31790,6,1.88738597043095,9998.11261402957,32983,3,0.909559470030015,9999.09044052997,34188,8,2.34000234000234,9997.65999766,35404,14,3.95435544006327,9996.04564455994,36636,6,1.63773337700622,9998.36226662299
"646",44,"La Guajira",44098000,"Distracción",13944,2,1.43430866322433,9998.56569133678,14325,0,0,10000,14695,0,0,10000,15065,0,0,10000,15430,2,1.29617627997408,9998.70382372003,15790,2,1.26662444585181,9998.73337555415,16140,1,0.619578686493185,9999.38042131351,16484,1,0.606648871633099,9999.39335112837,16799,0,0,10000
"647",44,"La Guajira",44110000,"El Molino",8079,0,0,10000,8222,1,1.21624908781318,9998.78375091219,8357,0,0,10000,8487,2,2.35654530458348,9997.64345469542,8607,2,2.32369001975137,9997.67630998025,8728,0,0,10000,8837,1,1.1316057485572,9998.86839425144,8940,0,0,10000,9037,0,0,10000
"648",44,"La Guajira",44279000,"Fonseca",30252,19,6.28057649081052,9993.71942350919,30891,13,4.20834547279143,9995.79165452721,31514,10,3.17319286666244,9996.82680713334,32116,5,1.55685639556607,9998.44314360443,32695,8,2.44685731763267,9997.55314268237,33254,5,1.50357851687015,9998.49642148313,33785,6,1.77593606630161,9998.2240639337,34286,11,3.20830659744502,9996.79169340255,34762,11,3.16437489212358,9996.83562510788
"649",44,"La Guajira",44378000,"Hatonuevo",20458,3,1.4664190047903,9998.53358099521,21330,2,0.93764650726676,9999.06235349273,22203,0,0,10000,23086,5,2.16581477952006,9997.83418522048,24001,2,0.83329861255781,9999.16670138744,24916,0,0,10000,25832,2,0.774233508826262,9999.22576649117,26782,5,1.86692554700919,9998.13307445299,27721,1,0.360737347137549,9999.63926265286
"650",44,"La Guajira",44420000,"La Jagua del Pilar",2993,0,0,10000,3045,0,0,10000,3094,0,0,10000,3128,0,0,10000,3166,1,3.15855969677827,9996.84144030322,3213,2,6.22471210706505,9993.77528789294,3253,2,6.14817091915155,9993.85182908085,3289,0,0,10000,3308,0,0,10000
"651",44,"La Guajira",44430000,"Maicao",141917,79,5.56663401847559,9994.43336598152,145246,95,6.54062762485714,9993.45937237514,148427,81,5.45722813234789,9994.54277186765,151469,69,4.55538757105414,9995.44461242895,154343,42,2.72121184634224,9997.27878815366,157054,86,5.47582360207317,9994.52417639793,159675,88,5.51119461405981,9994.48880538594,162118,102,6.29171344329439,9993.70828655671,164424,103,6.26429231742325,9993.73570768258
"652",44,"La Guajira",44560000,"Manaure",84744,5,0.590012272255263,9999.40998772774,88445,6,0.678387698569733,9999.32161230143,92232,4,0.433688958279122,9999.56631104172,96080,4,0.41631973355537,9999.58368026645,99992,4,0.400032002560205,9999.59996799744,103961,3,0.288569752118583,9999.71143024788,108006,3,0.277762346536304,9999.72223765346,112103,3,0.267611036279136,9999.73238896372,116248,2,0.172045970683367,9999.82795402932
"653",44,"La Guajira",44650000,"San Juan del Cesar",35189,1,0.284179715251925,9999.71582028475,35568,7,1.96806117858749,9998.03193882141,35972,0,0,10000,36399,7,1.92312975631199,9998.07687024369,36851,6,1.62817833980082,9998.3718216602,37327,5,1.33951295309026,9998.66048704691,37827,2,0.528722869907738,9999.47127713009,38351,8,2.08599515006128,9997.91400484994,38900,8,2.05655526992288,9997.94344473008
"654",44,"La Guajira",44847000,"Uribia",144990,3,0.206910821435961,9999.79308917856,150702,4,0.2654244800998,9999.7345755199,156496,11,0.702893364686637,9999.29710663531,162362,1,0.0615907663123145,9999.93840923369,168286,7,0.415958546759683,9999.58404145324,174287,7,0.401636381370957,9999.59836361863,180385,6,0.332621892064196,9999.66737810794,186532,6,0.321660626594901,9999.67833937341,192721,9,0.466996331484374,9999.53300366852
"655",44,"La Guajira",44855000,"Urumita",15632,2,1.27942681678608,9998.72057318321,16098,0,0,10000,16561,0,0,10000,17011,1,0.587854917406384,9999.41214508259,17462,1,0.572672087962433,9999.42732791204,17910,1,0.558347292015634,9999.44165270798,18352,0,0,10000,18792,1,0.532141336739038,9999.46785866326,19214,3,1.56136150723431,9998.43863849277
"656",44,"La Guajira",44874000,"Villanueva",25798,3,1.16288084347624,9998.83711915652,26219,1,0.381402799496548,9999.6185972005,26610,2,0.751597143930853,9999.24840285607,26973,5,1.85370555740926,9998.14629444259,27338,3,1.0973736191382,9998.90262638086,27657,2,0.723144231116896,9999.27685576888,27965,6,2.14553906669051,9997.85446093331,28254,6,2.12359311955829,9997.87640688044,28508,4,1.40311491511155,9998.59688508489
"657",47,"Magdalena",47001000,"Santa Marta",447963,154,3.43778392411873,9996.56221607588,454860,183,4.02321593457328,9995.97678406543,461900,223,4.82788482355488,9995.17211517645,469066,190,4.05060268704191,9995.94939731296,476385,93,1.95220252526843,9998.04779747473,483865,79,1.63268680313724,9998.36731319686,491535,87,1.76996551618908,9998.23003448381,499391,94,1.8822926324263,9998.11770736757,507455,105,2.06914898858027,9997.93085101142
"658",47,"Magdalena",47030000,"Algarrobo",12161,1,0.822300797631774,9999.17769920237,12243,3,2.45037980887037,9997.54962019113,12312,3,2.43664717348928,9997.56335282651,12399,4,3.22606661827567,9996.77393338172,12480,1,0.801282051282051,9999.19871794872,12576,2,1.59033078880407,9998.4096692112,12647,0,0,10000,12741,0,0,10000,12830,2,1.55884645362432,9998.44115354638
"659",47,"Magdalena",47053000,"Aracataca",37354,7,1.87396262783102,9998.12603737217,37753,14,3.70831457102747,9996.29168542897,38162,12,3.14448928253236,9996.85551071747,38587,5,1.2957731878612,9998.70422681214,39020,15,3.84418247052793,9996.15581752947,39473,10,2.53337724520558,9997.4666227548,39924,13,3.25618675483418,9996.74381324517,40386,11,2.72371613925618,9997.27628386074,40879,13,3.18011693045329,9996.81988306955
"660",47,"Magdalena",47058000,"Ariguaní",31572,7,2.21715444064361,9997.78284555936,31687,4,1.26234733486919,9998.73765266513,31806,5,1.57203043450921,9998.42796956549,31932,11,3.44482024301641,9996.55517975698,32044,4,1.2482836100362,9998.75171638996,32166,3,0.932661816825219,9999.06733818317,32288,6,1.85827552031715,9998.14172447968,32409,4,1.23422506093986,9998.76577493906,32527,5,1.53718449288284,9998.46281550712
"661",47,"Magdalena",47161000,"Cerro San Antonio",8053,0,0,10000,8014,0,0,10000,7966,0,0,10000,7930,2,2.52206809583859,9997.47793190416,7891,0,0,10000,7845,0,0,10000,7815,0,0,10000,7768,1,1.28733264675592,9998.71266735324,7734,0,0,10000
"662",47,"Magdalena",47170000,"Chivolo",16193,0,0,10000,16148,0,0,10000,16105,2,1.24185035703198,9998.75814964297,16047,0,0,10000,16002,0,0,10000,15960,1,0.6265664160401,9999.37343358396,15908,1,0.628614533568016,9999.37138546643,15848,1,0.630994447248864,9999.36900555275,15793,0,0,10000
"663",47,"Magdalena",47189000,"Ciénaga",103075,36,3.49260247392675,9996.50739752607,103309,47,4.54945842085394,9995.45054157915,103546,18,1.73835783130203,9998.2616421687,103792,35,3.37212887313088,9996.62787112687,104060,19,1.82586969056314,9998.17413030944,104331,29,2.779614879566,9997.22038512043,104617,25,2.38966898305247,9997.61033101695,104908,20,1.90643230258894,9998.09356769741,105206,18,1.71092903446571,9998.28907096553
"664",47,"Magdalena",47205000,"Concordia",9733,0,0,10000,9651,0,0,10000,9575,2,2.088772845953,9997.91122715405,9506,0,0,10000,9443,1,1.05898549189876,9998.9410145081,9388,0,0,10000,9338,0,0,10000,9296,0,0,10000,9260,1,1.07991360691145,9998.92008639309
"665",47,"Magdalena",47245000,"El Banco",55012,12,2.18134225259943,9997.8186577474,55085,15,2.72306435508759,9997.27693564491,55175,15,2.71862256456729,9997.28137743543,55279,20,3.61801045605022,9996.38198954395,55408,16,2.88766965059197,9997.11233034941,55530,9,1.62074554294976,9998.37925445705,55662,8,1.43724623621142,9998.56275376379,55801,9,1.61287432124872,9998.38712567875,55949,8,1.42987363491751,9998.57012636508
"666",47,"Magdalena",47258000,"El Piñon",16834,0,0,10000,16812,0,0,10000,16795,1,0.595415302173266,9999.40458469783,16771,1,0.596267366287043,9999.40373263371,16757,0,0,10000,16752,1,0.59694364851958,9999.40305635148,16742,1,0.597300203082069,9999.40269979692,16729,1,0.59776436128878,9999.40223563871,16718,2,1.19631534872592,9998.80368465127
"667",47,"Magdalena",47268000,"El Retén",19830,6,3.02571860816944,9996.97428139183,20053,4,1.99471400787912,9998.00528599212,20269,2,0.98672850165277,9999.01327149835,20499,2,0.975657349138982,9999.02434265086,20736,7,3.37577160493827,9996.62422839506,20981,2,0.953243410704923,9999.0467565893,21228,1,0.471075937441116,9999.52892406256,21494,5,2.32623057597469,9997.67376942403,21766,2,0.918864283745291,9999.08113571625
"668",47,"Magdalena",47288000,"Fundación",57139,18,3.15021263935316,9996.84978736065,57170,25,4.37292286164072,9995.62707713836,57195,18,3.147128245476,9996.85287175452,57246,12,2.09621632952521,9997.90378367048,57297,6,1.04717524477721,9998.95282475522,57344,11,1.91824776785714,9998.08175223214,57397,17,2.96182727320243,9997.0381727268,57456,12,2.08855472013367,9997.91144527987,57527,11,1.91214560119596,9998.0878543988
"669",47,"Magdalena",47318000,"Guamal",26206,2,0.763184003663283,9999.23681599634,26389,5,1.89472886429952,9998.1052711357,26592,6,2.25631768953069,9997.74368231047,26803,9,3.35783307838675,9996.64216692161,27024,8,2.9603315571344,9997.03966844287,27253,4,1.46772832348732,9998.53227167651,27508,4,1.4541224371092,9998.54587756289,27761,4,1.44087028565253,9998.55912971435,28012,2,0.713979722975868,9999.28602027702
"670",47,"Magdalena",47460000,"Nueva Granada",17837,5,2.80316196669844,9997.1968380333,18192,0,0,10000,18572,5,2.69222485461986,9997.30777514538,18959,1,0.527453979640276,9999.47254602036,19364,0,0,10000,19783,2,1.01096901379973,9998.9890309862,20213,3,1.48419334091921,9998.51580665908,20661,0,0,10000,21130,0,0,10000
"671",47,"Magdalena",47541000,"Pedraza",8016,1,1.24750499001996,9998.75249500998,8027,0,0,10000,8034,1,1.24470998257406,9998.75529001743,8041,0,0,10000,8052,1,1.24192747143567,9998.75807252856,8066,1,1.23977188197372,9998.76022811803,8079,0,0,10000,8092,1,1.23578843302027,9998.76421156698,8095,1,1.23533045089561,9998.7646695491
"672",47,"Magdalena",47545000,"Pijiño del Carmen",14848,0,0,10000,15016,0,0,10000,15187,0,0,10000,15363,0,0,10000,15557,0,0,10000,15759,0,0,10000,15959,1,0.626605677047434,9999.37339432295,16186,3,1.85345360187817,9998.14654639812,16411,1,0.609347388946438,9999.39065261105
"673",47,"Magdalena",47551000,"Pivijay",34910,2,0.572901747350329,9999.42709825265,34707,4,1.15250525830524,9998.84749474169,34501,6,1.73908002666589,9998.26091997333,34313,0,0,10000,34114,3,0.879404350120185,9999.12059564988,33924,3,0.884329678103997,9999.1156703219,33753,3,0.888809883565905,9999.11119011643,33572,5,1.48933635172167,9998.51066364828,33400,2,0.598802395209581,9999.40119760479
"674",47,"Magdalena",47555000,"Plato",53271,13,2.44035216158886,9997.55964783841,54143,0,0,10000,55037,9,1.63526354997547,9998.36473645002,55956,11,1.96583029523197,9998.03416970477,56894,13,2.28495096143706,9997.71504903856,57848,10,1.72866823399253,9998.27133176601,58822,5,0.850022100574615,9999.14997789943,59814,6,1.00310963988364,9998.99689036012,60824,17,2.79494936209391,9997.20505063791
"675",47,"Magdalena",47570000,"Puebloviejo",27644,3,1.08522645058602,9998.91477354941,28174,4,1.41974870447931,9998.58025129552,28720,3,1.04456824512535,9998.95543175488,29290,6,2.04848071013998,9997.95151928986,29869,4,1.339181090763,9998.66081890924,30462,2,0.656555708751888,9999.34344429125,31068,4,1.28749839062701,9998.71250160937,31697,2,0.630974540177304,9999.36902545982,32346,0,0,10000
"676",47,"Magdalena",47605000,"Remolino",8434,0,0,10000,8379,0,0,10000,8318,0,0,10000,8265,1,1.20992135511192,9998.79007864489,8212,0,0,10000,8150,0,0,10000,8095,1,1.23533045089561,9998.7646695491,8047,0,0,10000,7980,0,0,10000
"677",47,"Magdalena",47660000,"Sabanas de San Angel",15873,1,0.63000063000063,9999.36999937,16061,2,1.24525247493929,9998.75474752506,16252,1,0.6153088850603,9999.38469111494,16447,1,0.608013619505077,9999.39198638049,16647,1,0.600708836426984,9999.39929116357,16865,0,0,10000,17088,1,0.585205992509363,9999.41479400749,17321,2,1.15466774435656,9998.84533225564,17568,0,0,10000
"678",47,"Magdalena",47675000,"Salamina",7690,0,0,10000,7561,0,0,10000,7434,0,0,10000,7324,0,0,10000,7201,0,0,10000,7089,1,1.41063619692481,9998.58936380308,6985,0,0,10000,6875,0,0,10000,6758,0,0,10000
"679",47,"Magdalena",47692000,"San Sebastián de Buenavista",17362,0,0,10000,17384,1,0.575241601472618,9999.42475839853,17407,3,1.72344459125639,9998.27655540874,17432,1,0.57365764111978,9999.42634235888,17457,1,0.572836111588475,9999.42716388841,17483,1,0.571984213235715,9999.42801578677,17510,3,1.71330668189606,9998.2866933181,17539,0,0,10000,17568,1,0.569216757741348,9999.43078324226
"680",47,"Magdalena",47703000,"San Zenón",8998,2,2.22271615914648,9997.77728384085,9019,1,1.10877037365562,9998.89122962634,9040,2,2.21238938053097,9997.78761061947,9062,0,0,10000,9084,2,2.20167327168648,9997.79832672831,9107,0,0,10000,9130,0,0,10000,9154,1,1.0924186148132,9998.90758138519,9178,1,1.08956199607758,9998.91043800392
"681",47,"Magdalena",47707000,"Santa Ana",24468,2,0.817394147457904,9999.18260585254,24749,3,1.21217018869449,9998.7878298113,25034,2,0.798913477670368,9999.20108652233,25329,1,0.394804374432469,9999.60519562557,25628,2,0.780396441392227,9999.21960355861,25938,0,0,10000,26257,0,0,10000,26584,2,0.752332229912729,9999.24766777009,26923,1,0.371429632656093,9999.62857036734
"682",47,"Magdalena",47720000,"Santa Bárbara de Pinto",11828,2,1.69090294217112,9998.30909705783,11973,1,0.835212561596926,9999.1647874384,12126,1,0.8246742536698,9999.17532574633,12284,1,0.81406707912732,9999.18593292087,12442,2,1.60745860794085,9998.39254139206,12610,1,0.793021411578113,9999.20697858842,12773,0,0,10000,12935,0,0,10000,13103,1,0.763184003663283,9999.23681599634
"683",47,"Magdalena",47745000,"Sitionuevo",29515,3,1.01643232254786,9998.98356767745,29989,10,3.33455600386809,9996.66544399613,30446,3,0.985351113446758,9999.01464888655,30884,2,0.647584509778526,9999.35241549022,31304,5,1.59723996933299,9998.40276003067,31706,5,1.57698858260266,9998.4230114174,32089,3,0.934899809903705,9999.0651001901,32454,1,0.308128427928761,9999.69187157207,32801,3,0.914606262004207,9999.085393738
"684",47,"Magdalena",47798000,"Tenerife",12358,0,0,10000,12333,1,0.810832725208789,9999.18916727479,12300,2,1.6260162601626,9998.37398373984,12278,2,1.62892979312592,9998.37107020687,12253,0,0,10000,12243,2,1.63358653924692,9998.36641346075,12230,1,0.817661488143908,9999.18233851186,12224,1,0.818062827225131,9999.18193717277,12214,3,2.45619780579663,9997.5438021942
"685",47,"Magdalena",47960000,"Zapayán",8699,0,0,10000,8714,1,1.14757860913473,9998.85242139087,8737,0,0,10000,8749,1,1.14298777003086,9998.85701222997,8785,0,0,10000,8801,1,1.13623451880468,9998.8637654812,8841,0,0,10000,8869,0,0,10000,8907,0,0,10000
"686",47,"Magdalena",47980000,"Zona Bananera",58625,27,4.60554371002132,9995.39445628998,58964,16,2.71352011396784,9997.28647988603,59332,28,4.7192071731949,9995.2807928268,59699,17,2.84761888808858,9997.15238111191,60104,10,1.6637827765207,9998.33621722348,60524,12,1.98268455488732,9998.01731544511,60941,13,2.13321081045601,9997.86678918954,61372,18,2.93293358534837,9997.06706641465,61829,18,2.91125523621602,9997.08874476378
"687",50,"Meta",50001000,"Villavicencio",431521,165,3.82368413124738,9996.17631586875,441996,179,4.04981040552403,9995.95018959448,452522,152,3.3589527139012,9996.6410472861,463121,134,2.89341230477564,9997.10658769523,473766,139,2.93393785117547,9997.06606214882,484471,144,2.97231413232165,9997.02768586768,495227,136,2.74621537194054,9997.25378462806,506012,112,2.21338624380449,9997.7866137562,516831,119,2.30249346498178,9997.69750653502
"688",50,"Meta",50006000,"Acacías",61288,30,4.89492233389897,9995.1050776661,62776,31,4.93819293997706,9995.06180706002,64287,23,3.5777062236533,9996.42229377635,65800,20,3.03951367781155,9996.96048632219,67347,14,2.07878598898243,9997.92121401102,68888,22,3.19358959470445,9996.8064104053,70469,25,3.54765925442393,9996.45234074558,72048,26,3.60870530757273,9996.39129469243,73640,12,1.62954915806627,9998.37045084193
"689",50,"Meta",50110000,"Barranca de Upía",3549,3,8.4530853761623,9991.54691462384,3624,2,5.51876379690949,9994.48123620309,3703,2,5.40102619497705,9994.59897380502,3771,3,7.95544948289578,9992.0445505171,3851,4,10.3869124902623,9989.61308750974,3926,1,2.54712175241977,9997.45287824758,4007,0,0,10000,4097,2,4.88162069807176,9995.11837930193,4180,0,0,10000
"690",50,"Meta",50124000,"Cabuyaro",3833,2,5.21784503000261,9994.78215497,3876,0,0,10000,3907,2,5.11901714870745,9994.88098285129,3951,0,0,10000,3981,0,0,10000,4018,1,2.48880039820806,9997.51119960179,4048,0,0,10000,4078,0,0,10000,4108,1,2.43427458617332,9997.56572541383
"691",50,"Meta",50150000,"Castilla la Nueva",8266,3,3.62932494556013,9996.37067505444,8524,2,2.34631628343501,9997.65368371657,8787,4,4.55217935586662,9995.44782064413,9055,4,4.41744892324683,9995.58255107675,9333,1,1.07146683810136,9998.9285331619,9612,1,1.04036620890553,9998.9596337911,9899,2,2.02040610162643,9997.97959389837,10194,1,0.980969197567196,9999.01903080243,10494,0,0,10000
"692",50,"Meta",50223000,"Cubarral",5549,0,0,10000,5638,4,7.09471443774388,9992.90528556226,5717,2,3.49833828931258,9996.50166171069,5798,0,0,10000,5877,4,6.80619363620895,9993.19380636379,5946,1,1.68180289270098,9998.3181971073,6030,2,3.3167495854063,9996.68325041459,6107,0,0,10000,6188,0,0,10000
"693",50,"Meta",50226000,"Cumaral",17332,4,2.30786983614124,9997.69213016386,17477,2,1.14436116038222,9998.85563883962,17623,4,2.26976110764342,9997.73023889236,17756,3,1.68956972291057,9998.31043027709,17895,4,2.23526124615814,9997.76473875384,18020,4,2.21975582685905,9997.78024417314,18150,7,3.85674931129477,9996.1432506887,18270,2,1.09469074986316,9998.90530925014,18395,1,0.543625985322098,9999.45637401468
"694",50,"Meta",50245000,"El Calvario",2270,0,0,10000,2255,0,0,10000,2259,0,0,10000,2256,0,0,10000,2255,0,0,10000,2240,0,0,10000,2236,0,0,10000,2235,0,0,10000,2222,0,0,10000
"695",50,"Meta",50251000,"El Castillo",6630,2,3.01659125188537,9996.98340874811,6582,9,13.6736554238833,9986.32634457612,6528,2,3.06372549019608,9996.9362745098,6468,7,10.8225108225108,9989.17748917749,6415,4,6.23538581449727,9993.7646141855,6362,1,1.57183275699466,9998.42816724301,6301,1,1.58704967465482,9998.41295032534,6244,2,3.20307495195388,9996.79692504805,6184,1,1.61707632600259,9998.382923674
"696",50,"Meta",50270000,"El Dorado",3372,0,0,10000,3385,0,0,10000,3397,0,0,10000,3409,0,0,10000,3419,2,5.84966364434045,9994.15033635566,3429,1,2.91630212890055,9997.0836978711,3437,1,2.90951411114344,9997.09048588886,3445,0,0,10000,3451,0,0,10000
"697",50,"Meta",50287000,"Fuente de Oro",12170,1,0.821692686935086,9999.17830731306,12392,2,1.61394448030988,9998.38605551969,12604,6,4.7603935258648,9995.23960647414,12824,3,2.33936369307548,9997.66063630692,13038,4,3.06795520785397,9996.93204479215,13263,3,2.26193168966297,9997.73806831034,13472,10,7.42280285035629,9992.57719714964,13698,2,1.4600671630895,9998.53993283691,13919,2,1.43688483368058,9998.56311516632
"698",50,"Meta",50313000,"Granada",56065,15,2.67546597699099,9997.32453402301,57287,28,4.88767085028017,9995.11232914972,58503,39,6.66632480385621,9993.33367519614,59739,26,4.35226568908084,9995.64773431092,60964,18,2.95256216783676,9997.04743783216,62209,20,3.21496889517594,9996.78503110482,63451,26,4.0976501552379,9995.90234984476,64695,14,2.1640003091429,9997.83599969086,65952,18,2.7292576419214,9997.27074235808
"699",50,"Meta",50318000,"Guamal",9147,9,9.83929157100689,9990.16070842899,9194,3,3.26299760713509,9996.73700239287,9241,10,10.8213396818526,9989.17866031815,9282,3,3.23206205559147,9996.76793794441,9322,2,2.14546234713581,9997.85453765286,9366,3,3.20307495195388,9996.79692504805,9403,3,3.19047112623631,9996.80952887376,9449,7,7.40819134299926,9992.591808657,9477,1,1.05518624037143,9998.94481375963
"700",50,"Meta",50325000,"Mapiripán",15181,9,5.92846321059219,9994.07153678941,15579,7,4.4932280634187,9995.50677193658,15978,6,3.75516334960571,9996.24483665039,16389,6,3.66099212886692,9996.33900787113,16811,10,5.94848611028493,9994.05151388972,17229,9,5.22375065296883,9994.77624934703,17661,2,1.132438706755,9998.86756129325,18091,8,4.42208833121442,9995.57791166879,18532,12,6.47528599179797,9993.5247140082
"701",50,"Meta",50330000,"Mesetas",10978,7,6.3763891419202,9993.62361085808,11035,14,12.686905301314,9987.31309469869,11096,6,5.40735400144196,9994.59264599856,11160,4,3.584229390681,9996.41577060932,11218,8,7.13139597076128,9992.86860402924,11287,5,4.42987507752281,9995.57012492248,11354,1,0.8807468733486,9999.11925312665,11405,12,10.5217010083297,9989.47829899167,11481,5,4.35502133960456,9995.6449786604
"702",50,"Meta",50350000,"La Macarena",28366,7,2.46774307269266,9997.53225692731,29234,6,2.05240473421359,9997.94759526579,30117,6,1.99223030182289,9998.00776969818,31015,12,3.86909559890376,9996.1309044011,31928,10,3.13204710598847,9996.86795289401,32861,3,0.912936307476948,9999.08706369252,33812,2,0.59150597421034,9999.40849402579,34787,15,4.31195561560353,9995.6880443844,35766,27,7.54906894816306,9992.45093105184
"703",50,"Meta",50370000,"Uribe",14283,6,4.20079815164881,9995.79920184835,14644,10,6.82873531821907,9993.17126468178,15012,13,8.65973887556621,9991.34026112443,15386,9,5.84947354738074,9994.15052645262,15774,5,3.16977304425003,9996.83022695575,16155,10,6.19003404518725,9993.80996595481,16539,2,1.2092629542294,9998.79073704577,16934,9,5.31475138774064,9994.68524861226,17329,8,4.61653875007213,9995.38346124993
"704",50,"Meta",50400000,"Lejanías",9515,2,2.10194429847609,9997.89805570152,9492,3,3.16055625790139,9996.8394437421,9478,4,4.22029964127453,9995.77970035873,9455,8,8.46113167636171,9991.53886832364,9437,6,6.35795273921797,9993.64204726078,9403,3,3.19047112623631,9996.80952887376,9374,3,3.20034136974611,9996.79965863025,9342,4,4.28173838578463,9995.71826161421,9303,5,5.3746103407503,9994.62538965925
"705",50,"Meta",50450000,"Puerto Concordia",18303,8,4.37086816368901,9995.62913183631,18801,2,1.063773203553,9998.93622679645,19317,7,3.6237511000673,9996.37624889993,19827,8,4.03490190144752,9995.96509809855,20361,4,1.96454005206031,9998.03545994794,20897,4,1.9141503565105,9998.08584964349,21442,3,1.3991232161179,9998.60087678388,22000,5,2.27272727272727,9997.72727272727,22559,13,5.76266678487522,9994.23733321513
"706",50,"Meta",50568000,"Puerto Gaitán",17968,18,10.0178094390027,9989.982190561,18089,8,4.42257725689646,9995.5774227431,18207,41,22.5188114461471,9977.48118855385,18325,15,8.18553888130969,9991.81446111869,18441,20,10.8453988395423,9989.15460116046,18556,22,11.8560034490192,9988.14399655098,18678,16,8.56622764749973,9991.4337723525,18792,10,5.32141336739038,9994.67858663261,18903,4,2.11606623287309,9997.88393376713
"707",50,"Meta",50573000,"Puerto López",31183,19,6.09306352820447,9993.9069364718,31647,9,2.84387145701014,9997.15612854299,32108,18,5.6060794817491,9994.39392051825,32552,17,5.22241336937823,9994.77758663062,32992,22,6.66828322017459,9993.33171677983,33440,18,5.38277511961723,9994.61722488038,33854,19,5.6123353222662,9994.38766467773,34283,7,2.04182831140799,9997.95817168859,34696,6,1.72930597186996,9998.27069402813
